Date,SPY,VIXCLS,T10Y2Y,T10Y3M,sret
2011-09-16,93.816055,30.980000,1.900000,2.070000,0.005901
2011-09-19,92.881859,32.730000,1.810000,1.960000,-0.010008
2011-09-20,92.773827,32.860000,1.770000,1.940000,-0.001164
2011-09-21,90.040855,37.320000,1.670000,1.870000,-0.029901
2011-09-22,87.130318,41.350000,1.520000,1.720000,-0.032859
2011-09-23,87.655327,41.250000,1.610000,1.830000,0.006007
2011-09-26,89.739769,39.020000,1.660000,1.890000,0.023502
2011-09-27,90.743416,37.710000,1.750000,1.990000,0.011122
2011-09-28,88.890564,41.080000,1.760000,2.010000,-0.020630
2011-09-29,89.593117,38.840000,1.720000,1.970000,0.007873
2011-09-30,87.354225,42.960000,1.670000,1.900000,-0.025307
2011-10-03,84.868301,45.450000,1.560000,1.780000,-0.028871
2011-10-04,86.728897,40.820000,1.560000,1.800000,0.021686
2011-10-05,88.334663,37.810000,1.670000,1.920000,0.018345
2011-10-06,89.932739,36.270000,1.720000,2.000000,0.017929
2011-10-07,89.330620,36.200000,1.800000,2.090000,-0.006718
2011-10-10,92.318321,33.020000,1.800000,2.090000,0.032898
2011-10-11,92.410934,32.860000,1.860000,2.160000,0.001003
2011-10-12,93.221596,31.260000,1.950000,2.220000,0.008734
2011-10-13,93.036293,30.700000,1.900000,2.170000,-0.001990
2011-10-14,94.626663,28.240000,1.980000,2.240000,0.016950
2011-10-17,92.820129,33.390000,1.900000,2.140000,-0.019276
2011-10-18,94.634384,31.560000,1.910000,2.150000,0.019357
2011-10-19,93.514961,34.440000,1.900000,2.150000,-0.011899
2011-10-20,93.924126,34.780000,1.920000,2.170000,0.004366
2011-10-21,95.707466,31.320000,1.930000,2.210000,0.018809
2011-10-24,96.880966,29.260000,1.950000,2.230000,0.012187
2011-10-25,94.997261,32.220000,1.880000,2.130000,-0.019635
2011-10-26,95.962242,29.860000,1.950000,2.210000,0.010107
2011-10-27,99.305138,25.460000,2.110000,2.400000,0.034243
2011-10-28,99.281967,24.530000,2.060000,2.330000,-0.000233
2011-10-31,96.888672,29.960000,1.920000,2.160000,-0.024401
2011-11-01,94.186607,34.770000,1.780000,2.000000,-0.028285
2011-11-02,95.722954,32.740000,1.800000,2.020000,0.016180
2011-11-03,97.467690,30.500000,1.850000,2.080000,0.018063
2011-11-04,96.873260,30.160000,1.840000,2.050000,-0.006117
2011-11-07,97.475410,29.850000,1.790000,2.030000,0.006197
2011-11-08,98.726120,27.480000,1.850000,2.090000,0.012749
2011-11-09,95.082161,36.160000,1.760000,1.990000,-0.037608
2011-11-10,95.977707,32.810000,1.800000,2.030000,0.009375
2011-11-11,97.784264,30.040000,1.800000,2.030000,0.018648
2011-11-14,96.857803,31.130000,1.800000,2.030000,-0.009520
2011-11-15,97.336494,31.220000,1.800000,2.050000,0.004930
2011-11-16,95.792404,33.510000,1.750000,2.000000,-0.015991
2011-11-17,94.271530,34.510000,1.690000,1.940000,-0.016004
2011-11-18,94.171181,32.000000,1.720000,2.000000,-0.001065
2011-11-21,92.380058,32.910000,1.700000,1.950000,-0.019203
2011-11-22,92.017235,31.970000,1.680000,1.920000,-0.003935
2011-11-23,89.986847,33.980000,1.630000,1.870000,-0.022312
2011-11-25,89.816956,34.470000,1.690000,1.950000,-0.001890
2011-11-28,92.418686,32.130000,1.710000,1.940000,0.028555
2011-11-29,92.681175,30.640000,1.730000,1.980000,0.002836
2011-11-30,96.494957,27.800000,1.830000,2.070000,0.040325
2011-12-01,96.479546,27.410000,1.840000,2.100000,-0.000160
2011-12-02,96.394585,27.520000,1.800000,2.030000,-0.000881
2011-12-05,97.444534,27.840000,1.770000,2.030000,0.010833
2011-12-06,97.475410,28.130000,1.830000,2.070000,0.000317
2011-12-07,97.838295,28.670000,1.780000,2.000000,0.003716
2011-12-08,95.692078,30.590000,1.770000,1.980000,-0.022181
2011-12-09,97.313324,26.380000,1.850000,2.060000,0.016800
2011-12-12,95.892761,25.670000,1.790000,2.020000,-0.014705
2011-12-13,94.997261,25.410000,1.720000,1.950000,-0.009382
2011-12-14,93.985901,26.040000,1.670000,1.910000,-0.010703
2011-12-15,94.325584,25.110000,1.660000,1.920000,0.003608
2011-12-16,94.465416,24.290000,1.620000,1.860000,0.001481
2011-12-19,93.455406,24.920000,1.580000,1.810000,-0.010749
2011-12-20,96.283417,23.220000,1.680000,1.930000,0.029812
2011-12-21,96.469864,21.430000,1.700000,1.970000,0.001935
2011-12-22,97.324478,21.160000,1.690000,1.960000,0.008820
2011-12-23,98.194649,20.730000,1.750000,2.020000,0.008901
2011-12-27,98.272346,21.910000,1.720000,2.000000,0.000791
2011-12-28,96.982605,23.520000,1.650000,1.920000,-0.013211
2011-12-29,97.984848,22.650000,1.630000,1.890000,0.010281
2011-12-30,97.503174,23.400000,1.640000,1.870000,-0.004928
2012-01-03,99.057030,22.970000,1.700000,1.950000,0.015811
2012-01-04,99.212395,22.220000,1.750000,1.980000,0.001567
2012-01-05,99.476509,21.480000,1.750000,2.000000,0.002659
2012-01-06,99.220139,20.630000,1.730000,1.960000,-0.002581
2012-01-09,99.461006,21.070000,1.720000,1.970000,0.002425
2012-01-10,100.323395,20.690000,1.760000,1.980000,0.008633
2012-01-11,100.377769,21.050000,1.690000,1.910000,0.000542
2012-01-12,100.618607,20.470000,1.720000,1.910000,0.002396
2012-01-13,100.098099,20.910000,1.650000,1.860000,-0.005187
2012-01-17,100.486542,22.200000,1.660000,1.840000,0.003873
2012-01-18,101.597519,20.890000,1.680000,1.890000,0.010995
2012-01-19,102.133606,19.870000,1.750000,1.960000,0.005263
2012-01-20,102.514275,18.280000,1.790000,2.000000,0.003720
2012-01-23,102.250137,18.670000,1.830000,2.050000,-0.002580
2012-01-24,102.133606,18.910000,1.840000,2.040000,-0.001140
2012-01-25,102.988174,18.310000,1.790000,1.970000,0.008332
2012-01-26,102.459915,18.570000,1.740000,1.910000,-0.005143
2012-01-27,102.413315,18.530000,1.710000,1.870000,-0.000455
2012-01-30,102.063698,19.400000,1.650000,1.820000,-0.003420
2012-01-31,102.024849,19.440000,1.610000,1.770000,-0.000381
2012-02-01,102.918312,18.550000,1.640000,1.810000,0.008719
2012-02-02,103.081459,17.980000,1.630000,1.780000,0.001584
2012-02-03,104.526497,17.100000,1.740000,1.890000,0.013921
2012-02-06,104.456604,17.760000,1.690000,1.850000,-0.000669
2012-02-07,104.720741,17.650000,1.750000,1.920000,0.002525
2012-02-08,105.031540,18.160000,1.740000,1.920000,0.002963
2012-02-09,105.163582,18.630000,1.770000,1.950000,0.001256
2012-02-10,104.386642,20.790000,1.690000,1.870000,-0.007415
2012-02-13,105.163582,19.040000,1.700000,1.880000,0.007415
2012-02-14,105.031540,19.540000,1.630000,1.800000,-0.001256
2012-02-15,104.542068,21.140000,1.640000,1.820000,-0.004671
2012-02-16,105.699631,19.220000,1.700000,1.890000,0.011012
2012-02-17,105.979347,17.780000,1.720000,1.920000,0.002643
2012-02-21,106.025978,18.190000,1.740000,1.970000,0.000440
2012-02-22,105.684097,18.190000,1.720000,1.920000,-0.003230
2012-02-23,106.150246,16.800000,1.680000,1.900000,0.004401
2012-02-24,106.383339,17.310000,1.670000,1.880000,0.002193
2012-02-27,106.562027,18.190000,1.620000,1.800000,0.001678
2012-02-28,106.872803,17.960000,1.640000,1.840000,0.002912
2012-02-29,106.453270,18.430000,1.680000,1.900000,-0.003933
2012-03-01,107.004898,17.260000,1.730000,1.950000,0.005169
2012-03-02,106.678581,17.290000,1.710000,1.920000,-0.003054
2012-03-05,106.243454,18.050000,1.690000,1.920000,-0.004087
2012-03-06,104.689674,20.870000,1.660000,1.880000,-0.014733
2012-03-07,105.419975,19.070000,1.680000,1.900000,0.006952
2012-03-08,106.468803,17.950000,1.710000,1.950000,0.009900
2012-03-09,106.880562,17.110000,1.710000,1.950000,0.003860
2012-03-12,106.888382,15.640000,1.710000,1.950000,0.000073
2012-03-13,108.815109,14.800000,1.790000,2.060000,0.017865
2012-03-14,108.698524,15.310000,1.890000,2.200000,-0.001072
2012-03-15,109.327866,15.420000,1.920000,2.210000,0.005773
2012-03-16,109.479225,14.470000,1.940000,2.220000,0.001383
2012-03-19,109.908440,15.040000,2.000000,2.290000,0.003913
2012-03-20,109.588493,15.580000,1.970000,2.280000,-0.002915
2012-03-21,109.408997,15.130000,1.920000,2.220000,-0.001639
2012-03-22,108.620872,15.570000,1.920000,2.210000,-0.007230
2012-03-23,108.972008,14.820000,1.880000,2.170000,0.003227
2012-03-26,110.501465,14.260000,1.900000,2.170000,0.013938
2012-03-27,110.158142,15.590000,1.870000,2.110000,-0.003112
2012-03-28,109.611885,15.470000,1.870000,2.120000,-0.004971
2012-03-29,109.424652,15.480000,1.850000,2.110000,-0.001710
2012-03-30,109.877228,15.500000,1.900000,2.160000,0.004127
2012-04-02,110.680908,15.640000,1.890000,2.140000,0.007288
2012-04-03,110.228348,15.660000,1.940000,2.220000,-0.004097
2012-04-04,109.135880,16.440000,1.900000,2.170000,-0.009960
2012-04-05,109.081291,16.700000,1.840000,2.110000,-0.000500
2012-04-09,107.856194,18.810000,1.740000,1.970000,-0.011295
2012-04-10,106.045815,20.390000,1.730000,1.920000,-0.016928
2012-04-11,106.904175,20.020000,1.750000,1.960000,0.008062
2012-04-12,108.300987,17.200000,1.790000,1.990000,0.012981
2012-04-13,107.013412,19.550000,1.750000,1.930000,-0.011960
2012-04-16,106.943222,19.550000,1.730000,1.920000,-0.000656
2012-04-17,108.527267,18.460000,1.760000,1.950000,0.014703
2012-04-18,108.160515,18.640000,1.730000,1.930000,-0.003385
2012-04-19,107.466011,18.360000,1.710000,1.910000,-0.006442
2012-04-20,107.645538,17.440000,1.700000,1.910000,0.001669
2012-04-23,106.740334,18.970000,1.690000,1.880000,-0.008445
2012-04-24,107.146080,18.100000,1.730000,1.910000,0.003794
2012-04-25,108.613106,16.820000,1.750000,1.920000,0.013599
2012-04-26,109.369972,16.240000,1.720000,1.890000,0.006944
2012-04-27,109.549492,16.320000,1.700000,1.870000,0.001640
2012-04-30,109.143700,17.150000,1.680000,1.850000,-0.003711
2012-05-01,109.822609,16.600000,1.710000,1.890000,0.006201
2012-05-02,109.494865,16.880000,1.690000,1.880000,-0.002989
2012-05-03,108.659889,17.560000,1.680000,1.870000,-0.007655
2012-05-04,106.904175,19.160000,1.640000,1.840000,-0.016290
2012-05-07,106.982224,18.940000,1.650000,1.820000,0.000730
2012-05-08,106.553040,19.050000,1.610000,1.790000,-0.004020
2012-05-09,105.920982,20.080000,1.600000,1.780000,-0.005950
2012-05-10,106.139450,18.830000,1.620000,1.790000,0.002060
2012-05-11,105.819527,19.890000,1.570000,1.740000,-0.003019
2012-05-14,104.649017,21.870000,1.490000,1.680000,-0.011123
2012-05-15,104.048187,21.970000,1.470000,1.670000,-0.005758
2012-05-16,103.650215,22.270000,1.460000,1.660000,-0.003832
2012-05-17,102.112991,24.490000,1.380000,1.600000,-0.014942
2012-05-18,101.239044,25.100000,1.390000,1.630000,-0.008595
2012-05-21,102.979164,22.010000,1.450000,1.660000,0.017042
2012-05-22,103.158661,22.480000,1.490000,1.700000,0.001742
2012-05-23,103.213280,22.330000,1.450000,1.640000,0.000529
2012-05-24,103.416100,21.540000,1.480000,1.670000,0.001963
2012-05-25,103.080589,21.760000,1.450000,1.660000,-0.003250
2012-05-29,104.329140,21.030000,1.440000,1.650000,0.012040
2012-05-30,102.815285,24.140000,1.360000,1.560000,-0.014617
2012-05-31,102.588982,24.060000,1.320000,1.520000,-0.002203
2012-06-01,100.006142,26.660000,1.220000,1.400000,-0.025499
2012-06-04,99.959297,26.120000,1.280000,1.450000,-0.000469
2012-06-05,100.716232,24.680000,1.320000,1.490000,0.007544
2012-06-06,102.979164,22.160000,1.400000,1.570000,0.022220
2012-06-07,103.041588,21.720000,1.390000,1.570000,0.000606
2012-06-08,103.860924,21.230000,1.370000,1.560000,0.007920
2012-06-11,102.542168,23.560000,1.330000,1.510000,-0.012779
2012-06-12,103.720444,22.090000,1.370000,1.570000,0.011425
2012-06-13,103.057205,24.270000,1.310000,1.510000,-0.006415
2012-06-14,104.149673,21.680000,1.340000,1.530000,0.010545
2012-06-15,105.214867,21.110000,1.310000,1.510000,0.010176
2012-06-18,105.418739,18.320000,1.300000,1.490000,0.001936
2012-06-19,106.438408,18.380000,1.340000,1.550000,0.009626
2012-06-20,106.265831,17.240000,1.330000,1.560000,-0.001623
2012-06-21,103.881393,20.080000,1.310000,1.540000,-0.022694
2012-06-22,104.681450,18.110000,1.380000,1.600000,0.007672
2012-06-25,103.002922,20.380000,1.320000,1.530000,-0.016165
2012-06-26,103.520569,19.720000,1.350000,1.560000,0.005013
2012-06-27,104.454002,19.450000,1.340000,1.560000,0.008976
2012-06-28,104.155930,19.710000,1.290000,1.510000,-0.002858
2012-06-29,106.752197,17.080000,1.340000,1.580000,0.024621
2012-07-02,107.073753,16.800000,1.310000,1.510000,0.003008
2012-07-03,107.779694,16.660000,1.350000,1.560000,0.006571
2012-07-05,107.293427,17.500000,1.340000,1.540000,-0.004522
2012-07-06,106.273720,17.100000,1.300000,1.490000,-0.009549
2012-07-09,106.140381,17.980000,1.260000,1.440000,-0.001255
2012-07-10,105.214867,18.720000,1.260000,1.440000,-0.008758
2012-07-11,105.230515,17.950000,1.270000,1.440000,0.000149
2012-07-12,104.720665,18.330000,1.250000,1.400000,-0.004857
2012-07-13,106.477638,16.740000,1.270000,1.420000,0.016639
2012-07-16,106.226639,17.110000,1.260000,1.400000,-0.002360
2012-07-17,106.956093,16.480000,1.280000,1.430000,0.006843
2012-07-18,107.748306,16.160000,1.300000,1.430000,0.007380
2012-07-19,108.030670,15.450000,1.320000,1.450000,0.002617
2012-07-20,107.042381,16.270000,1.270000,1.400000,-0.009190
2012-07-23,105.959938,18.620000,1.250000,1.370000,-0.010164
2012-07-24,105.050079,20.470000,1.220000,1.340000,-0.008624
2012-07-25,105.073639,19.340000,1.210000,1.330000,0.000224
2012-07-26,106.807098,17.530000,1.220000,1.340000,0.016363
2012-07-27,108.775848,16.700000,1.330000,1.470000,0.018265
2012-07-30,108.775848,18.030000,1.300000,1.420000,0.000000
2012-07-31,108.014969,18.930000,1.280000,1.400000,-0.007020
2012-08-01,107.920891,18.960000,1.320000,1.460000,-0.000871
2012-08-02,107.175735,17.570000,1.270000,1.420000,-0.006929
2012-08-03,109.301331,15.640000,1.360000,1.510000,0.019639
2012-08-06,109.513123,15.950000,1.350000,1.490000,0.001936
2012-08-07,110.062225,15.990000,1.390000,1.550000,0.005002
2012-08-08,110.195511,15.320000,1.390000,1.570000,0.001210
2012-08-09,110.289673,15.280000,1.400000,1.580000,0.000854
2012-08-10,110.470016,14.740000,1.380000,1.550000,0.001634
2012-08-13,110.415154,13.700000,1.380000,1.540000,-0.000497
2012-08-14,110.430855,14.850000,1.460000,1.620000,0.000142
2012-08-15,110.556320,14.630000,1.530000,1.710000,0.001135
2012-08-16,111.372070,14.290000,1.540000,1.740000,0.007352
2012-08-17,111.521095,13.450000,1.520000,1.720000,0.001337
2012-08-20,111.528938,14.020000,1.530000,1.710000,0.000070
2012-08-21,111.191650,15.020000,1.490000,1.690000,-0.003029
2012-08-22,111.238754,15.110000,1.450000,1.600000,0.000424
2012-08-23,110.328880,15.960000,1.420000,1.570000,-0.008213
2012-08-24,110.995598,15.180000,1.400000,1.580000,0.006025
2012-08-27,111.019066,16.350000,1.370000,1.540000,0.000211
2012-08-28,110.909241,16.490000,1.370000,1.540000,-0.000990
2012-08-29,110.995598,17.060000,1.390000,1.540000,0.000778
2012-08-30,110.195511,17.830000,1.360000,1.530000,-0.007234
2012-08-31,110.721046,17.470000,1.350000,1.480000,0.004758
2012-09-04,110.619102,17.980000,1.360000,1.490000,-0.000921
2012-09-05,110.524994,17.740000,1.350000,1.490000,-0.000851
2012-09-06,112.768265,15.600000,1.410000,1.570000,0.020093
2012-09-07,113.207497,14.380000,1.420000,1.560000,0.003887
2012-09-10,112.564293,16.280000,1.430000,1.580000,-0.005698
2012-09-11,112.878059,16.410000,1.450000,1.600000,0.002784
2012-09-12,113.254570,15.800000,1.520000,1.670000,0.003330
2012-09-13,114.980148,14.050000,1.510000,1.650000,0.015121
2012-09-14,115.490036,14.510000,1.610000,1.770000,0.004425
2012-09-17,115.097824,14.590000,1.600000,1.740000,-0.003402
2012-09-18,115.003647,14.180000,1.570000,1.720000,-0.000819
2012-09-19,115.066467,13.880000,1.520000,1.680000,0.000546
2012-09-20,115.074326,14.070000,1.530000,1.690000,0.000068
2012-09-21,115.026199,13.980000,1.500000,1.660000,-0.000418
2012-09-24,114.852676,14.150000,1.470000,1.630000,-0.001510
2012-09-25,113.630447,15.430000,1.430000,1.590000,-0.010699
2012-09-26,112.991692,16.810000,1.380000,1.530000,-0.005637
2012-09-27,114.056236,14.840000,1.410000,1.570000,0.009377
2012-09-28,113.527954,15.730000,1.420000,1.550000,-0.004643
2012-10-01,113.827644,16.320000,1.390000,1.550000,0.002636
2012-10-02,113.945869,15.710000,1.410000,1.550000,0.001038
2012-10-03,114.411125,15.430000,1.410000,1.550000,0.004075
2012-10-04,115.231247,14.550000,1.470000,1.600000,0.007143
2012-10-05,115.239128,14.330000,1.480000,1.640000,0.000068
2012-10-08,114.844826,15.110000,1.480000,1.640000,-0.003427
2012-10-09,113.709297,16.370000,1.490000,1.640000,-0.009937
2012-10-10,112.983810,16.290000,1.450000,1.620000,-0.006401
2012-10-11,113.046867,15.590000,1.420000,1.600000,0.000558
2012-10-12,112.676254,16.140000,1.420000,1.580000,-0.003284
2012-10-15,113.614677,15.270000,1.430000,1.590000,0.008294
2012-10-16,114.765953,15.220000,1.480000,1.660000,0.010082
2012-10-17,115.286392,15.070000,1.530000,1.720000,0.004525
2012-10-18,114.986755,15.030000,1.570000,1.760000,-0.002602
2012-10-19,113.070648,17.060000,1.490000,1.690000,-0.016804
2012-10-22,113.086380,16.620000,1.510000,1.730000,0.000139
2012-10-23,111.517120,18.830000,1.500000,1.680000,-0.013974
2012-10-24,111.201721,18.330000,1.510000,1.690000,-0.002832
2012-10-25,111.525032,18.120000,1.550000,1.750000,0.002903
2012-10-26,111.461937,17.810000,1.480000,1.660000,-0.000566
2012-10-31,111.461937,18.600000,1.420000,1.610000,0.000000
2012-11-01,112.629013,16.690000,1.450000,1.660000,0.010416
2012-11-02,111.627541,17.590000,1.470000,1.660000,-0.008932
2012-11-05,111.856194,18.420000,1.440000,1.610000,0.002046
2012-11-06,112.731491,17.580000,1.480000,1.680000,0.007795
2012-11-07,110.176620,19.080000,1.410000,1.580000,-0.022924
2012-11-08,108.851822,18.490000,1.350000,1.520000,-0.012097
2012-11-09,108.946442,18.610000,1.340000,1.520000,0.000869
2012-11-12,109.033188,16.680000,1.340000,1.520000,0.000796
2012-11-13,108.654678,16.650000,1.320000,1.480000,-0.003478
2012-11-14,107.187965,17.920000,1.340000,1.490000,-0.013591
2012-11-15,107.006592,17.990000,1.340000,1.500000,-0.001694
2012-11-16,107.534927,16.410000,1.340000,1.520000,0.004925
2012-11-19,109.711349,15.240000,1.360000,1.520000,0.020037
2012-11-20,109.758667,15.080000,1.390000,1.580000,0.000431
2012-11-21,109.963684,15.310000,1.420000,1.590000,0.001866
2012-11-23,111.461937,15.140000,1.410000,1.600000,0.013533
2012-11-26,111.225365,15.500000,1.390000,1.560000,-0.002125
2012-11-27,110.657608,15.920000,1.370000,1.540000,-0.005118
2012-11-28,111.548653,15.510000,1.360000,1.530000,0.008020
2012-11-29,112.069084,15.060000,1.370000,1.530000,0.004655
2012-11-30,112.092743,15.870000,1.370000,1.540000,0.000211
2012-12-03,111.540779,16.640000,1.380000,1.530000,-0.004936
2012-12-04,111.383087,17.120000,1.370000,1.520000,-0.001415
2012-12-05,111.580231,16.460000,1.350000,1.500000,0.001768
2012-12-06,111.958710,16.580000,1.340000,1.490000,0.003386
2012-12-07,112.297806,15.900000,1.390000,1.550000,0.003024
2012-12-10,112.345108,16.050000,1.390000,1.540000,0.000421
2012-12-11,113.110016,15.570000,1.420000,1.580000,0.006785
2012-12-12,113.165184,15.950000,1.470000,1.650000,0.000488
2012-12-13,112.471268,16.560000,1.470000,1.680000,-0.006151
2012-12-14,112.053391,17.000000,1.480000,1.680000,-0.003722
2012-12-17,113.370232,16.340000,1.530000,1.730000,0.011683
2012-12-18,114.631844,15.570000,1.560000,1.780000,0.011067
2012-12-19,113.780296,17.360000,1.540000,1.770000,-0.007456
2012-12-20,114.434761,17.670000,1.530000,1.750000,0.005736
2012-12-21,113.396057,17.840000,1.510000,1.710000,-0.009118
2012-12-24,113.046600,17.840000,1.530000,1.730000,-0.003086
2012-12-26,112.570129,19.480000,1.510000,1.680000,-0.004224
2012-12-27,112.419250,19.470000,1.480000,1.660000,-0.001341
2012-12-28,111.204208,22.720000,1.460000,1.720000,-0.010867
2012-12-31,113.094276,18.020000,1.530000,1.730000,0.016854
2013-01-02,115.992828,14.680000,1.590000,1.780000,0.025307
2013-01-03,115.730812,14.560000,1.650000,1.840000,-0.002261
2013-01-04,116.239037,13.830000,1.660000,1.860000,0.004382
2013-01-07,115.921425,13.790000,1.650000,1.850000,-0.002736
2013-01-08,115.587891,13.620000,1.640000,1.820000,-0.002881
2013-01-09,115.881676,13.810000,1.640000,1.820000,0.002538
2013-01-10,116.802872,13.490000,1.650000,1.850000,0.007918
2013-01-11,116.794975,13.360000,1.630000,1.820000,-0.000068
2013-01-14,116.715561,13.520000,1.630000,1.810000,-0.000680
2013-01-15,116.794975,13.550000,1.600000,1.770000,0.000680
2013-01-16,116.779099,13.420000,1.580000,1.760000,-0.000136
